day,node_id,output_item_id,desired_qty,planned_qty_after_lot_rule,actual_qty,cap_qty,max_from_inputs_qty,binding_cause,binding_input_item_id,shortfall_vs_desired_qty,shortfall_vs_lot_plan_qty,lot_policy_mode,lot_fixed_qty,lot_min_qty,lot_max_qty,lot_multiple_qty,max_lots_per_week,started_lots_this_week,requested_lot_starts,actual_lot_starts,campaign_requested_qty,campaign_started_qty,campaign_remaining_start_qty,campaign_remaining_end_qty
5,M-1430,item:268967,2563.093547,57000.0,0.0,154000.0,0.0,lot_campaign_blocked,,2563.093547,57000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,57000.0,57000.0
5,SDC-1450,item:773474,3886826.572,4400000.0,2000000.0,2000000.0,96951677.852349,capacity,,1886826.572,2400000.0,fixed,3200000.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,4400000.0,2400000.0
6,M-1430,item:268967,2562.904424,57000.0,0.0,154000.0,0.0,lot_campaign_blocked,,2562.904424,57000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,57000.0,57000.0
6,SDC-1450,item:773474,3886826.572,2400000.0,2000000.0,2000000.0,94951677.852349,capacity,,1886826.572,400000.0,fixed,3200000.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,2400000.0,400000.0
7,M-1430,item:268967,5517.952314,57000.0,0.0,154000.0,0.0,lot_campaign_blocked,,5517.952314,57000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,57000.0,57000.0
7,SDC-1450,item:773474,3886826.572,400000.0,400000.0,2000000.0,92951677.852349,none,,3486826.572,0.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,400000.0,0.0
8,M-1430,item:268967,6108.961892,57000.0,0.0,154000.0,0.0,lot_campaign_blocked,,6108.961892,57000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,57000.0,57000.0
8,SDC-1450,item:773474,3886826.572,6400000.0,2000000.0,2000000.0,92551677.852349,capacity,,1886826.572,4400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,2,2,6400000.0,6400000.0,6400000.0,4400000.0
9,M-1430,item:268967,6227.163807,57000.0,0.0,154000.0,0.0,lot_campaign_blocked,,6227.163807,57000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,57000.0,57000.0
9,M-1810,item:268091,3054.114287,14400.0,14400.0,203550.0,230779.2208,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
9,SDC-1450,item:773474,3600931.172,4400000.0,2000000.0,2000000.0,90551677.852349,capacity,,1600931.172,2400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,4400000.0,2400000.0
10,M-1430,item:268967,6250.80419,57000.0,10000.0,154000.0,10000.0,input_shortage,item:344135,0.0,47000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,57000.0,47000.0
10,M-1810,item:268091,1805.480002,14400.0,14400.0,203550.0,216379.2208,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
10,SDC-1450,item:773474,3143752.092,2400000.0,2000000.0,2000000.0,88551677.852349,capacity,,1143752.092,400000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,2400000.0,400000.0
11,M-1430,item:268967,6255.532267,47000.0,0.0,154000.0,0.0,lot_campaign_blocked,,6255.532267,47000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,47000.0,47000.0
11,SDC-1450,item:773474,2671625.676,400000.0,400000.0,2000000.0,86551677.852349,none,,2271625.676,0.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,400000.0,0.0
12,M-1430,item:268967,6256.477882,47000.0,10000.0,154000.0,10000.0,input_shortage,item:344135,0.0,37000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,47000.0,37000.0
12,M-1810,item:268091,355.742859,14400.0,14400.0,203550.0,201979.2208,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
12,SDC-1450,item:773474,2497200.3928,3200000.0,2000000.0,2000000.0,86151677.852349,capacity,,497200.3928,1200000.0,fixed,3200000.0,0.0,0.0,0.0,0,3,1,1,3200000.0,3200000.0,3200000.0,1200000.0
13,M-1430,item:268967,6256.667005,37000.0,0.0,154000.0,0.0,lot_campaign_blocked,,6256.667005,37000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,37000.0,37000.0
13,SDC-1450,item:773474,2081624.73616,1200000.0,1200000.0,2000000.0,84151677.852349,none,,881624.73616,0.0,fixed,3200000.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,1200000.0,0.0
14,M-1430,item:268967,4587.219115,37000.0,0.0,154000.0,0.0,lot_campaign_blocked,,4587.219115,37000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,37000.0,37000.0
14,M-1810,item:268091,1327.342859,14400.0,14400.0,203550.0,187579.2208,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
14,SDC-1450,item:773474,1758509.604832,3200000.0,2000000.0,2000000.0,82951677.852349,capacity,,0.0,1200000.0,fixed,3200000.0,0.0,0.0,0.0,0,1,1,1,3200000.0,3200000.0,3200000.0,1200000.0
15,M-1430,item:268967,4253.329537,37000.0,10000.0,154000.0,10000.0,input_shortage,item:344135,0.0,27000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,37000.0,27000.0
15,SDC-1450,item:773474,1293886.578566,1200000.0,1200000.0,2000000.0,80951677.852349,none,,93886.578566,0.0,fixed,3200000.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,1200000.0,0.0
16,M-1430,item:268967,4186.551622,27000.0,0.0,154000.0,0.0,lot_campaign_blocked,,4186.551622,27000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,27000.0,27000.0
16,M-1810,item:268091,5892.685714,14400.0,14400.0,203550.0,173179.2208,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
16,SDC-1450,item:773474,980271.573313,3200000.0,2000000.0,2000000.0,79751677.852349,capacity,,0.0,1200000.0,fixed,3200000.0,0.0,0.0,0.0,0,2,1,1,3200000.0,3200000.0,3200000.0,1200000.0
17,M-1430,item:268967,4173.196039,27000.0,0.0,154000.0,0.0,lot_campaign_blocked,,4173.196039,27000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,27000.0,27000.0
17,M-1810,item:268091,7049.565716,14400.0,14400.0,203550.0,158779.2208,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
17,SDC-1450,item:773474,517548.572263,1200000.0,1200000.0,2000000.0,77751677.852349,none,,0.0,0.0,fixed,3200000.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,1200000.0,0.0
18,M-1430,item:268967,4170.524922,27000.0,10000.0,154000.0,10000.0,input_shortage,item:344135,0.0,17000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,27000.0,17000.0
18,M-1810,item:268091,5874.113145,14400.0,14400.0,203550.0,144379.2208,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
18,SDC-1450,item:773474,185003.972053,3200000.0,2000000.0,2000000.0,76551677.852349,capacity,,0.0,1200000.0,fixed,3200000.0,0.0,0.0,0.0,0,3,1,1,3200000.0,3200000.0,3200000.0,1200000.0
19,M-1430,item:268967,4169.990699,17000.0,10000.0,154000.0,10000.0,input_shortage,item:344135,0.0,7000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,17000.0,7000.0
19,M-1810,item:268091,4232.194059,14400.0,14400.0,203550.0,129979.2208,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,5,1,1,14400.0,14400.0,14400.0,0.0
19,SDC-1450,item:773474,0.0,1200000.0,1200000.0,2000000.0,74551677.852349,none,,0.0,0.0,fixed,3200000.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,1200000.0,0.0
20,M-1430,item:268967,4169.883854,7000.0,0.0,154000.0,0.0,lot_campaign_blocked,,4169.883854,7000.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,7000.0,7000.0
20,M-1810,item:268091,2496.98167,14400.0,14400.0,203550.0,115579.2208,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,6,1,1,14400.0,14400.0,14400.0,0.0
21,M-1430,item:268967,3960.833914,7000.0,7000.0,154000.0,20000.0,none,,0.0,0.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,7000.0,0.0
21,M-1810,item:268091,4187.796336,14400.0,14400.0,203550.0,121958.4416,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
22,M-1430,item:268967,3919.023926,107800.0,23000.0,154000.0,23000.0,input_shortage,item:344135,0.0,84800.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,1,1,107800.0,107800.0,107800.0,84800.0
22,M-1810,item:268091,3119.130697,14400.0,14400.0,203550.0,128337.6624,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
23,M-1430,item:268967,3910.661928,84800.0,0.0,154000.0,0.0,lot_campaign_blocked,,3910.661928,84800.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,84800.0,84800.0
23,M-1810,item:268091,9961.197568,14400.0,14400.0,203550.0,113937.6624,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
24,M-1430,item:268967,3908.989529,84800.0,20000.0,154000.0,20000.0,input_shortage,item:344135,0.0,64800.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,84800.0,64800.0
24,M-1810,item:268091,11329.610942,14400.0,14400.0,203550.0,99537.6624,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
25,M-1430,item:268967,3908.655049,64800.0,0.0,154000.0,0.0,lot_campaign_blocked,,3908.655049,64800.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,64800.0,64800.0
25,M-1810,item:268091,11603.293617,14400.0,14400.0,203550.0,85137.6624,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,5,1,1,14400.0,14400.0,14400.0,0.0
26,M-1430,item:268967,3908.588153,64800.0,0.0,154000.0,0.0,lot_campaign_blocked,,3908.588153,64800.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,64800.0,64800.0
26,M-1810,item:268091,11658.030152,14400.0,14400.0,203550.0,112296.104,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,6,1,1,14400.0,14400.0,14400.0,0.0
27,M-1430,item:268967,3908.574774,64800.0,5995.454545,154000.0,5995.454545,input_shortage,item:333362,0.0,58804.545455,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,64800.0,58804.545455
27,M-1810,item:268091,11668.977459,14400.0,14400.0,203550.0,118675.3248,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,7,1,1,14400.0,14400.0,14400.0,0.0
28,M-1430,item:268967,4719.543526,58804.545455,0.0,154000.0,0.0,lot_campaign_blocked,,4719.543526,58804.545455,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,58804.545455,58804.545455
28,M-1810,item:268091,10602.138349,14400.0,14400.0,203550.0,104275.3248,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
29,M-1430,item:268967,4881.737276,58804.545455,0.0,154000.0,0.0,lot_campaign_blocked,,4881.737276,58804.545455,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,58804.545455,58804.545455
29,M-1810,item:268091,10388.770527,14400.0,14400.0,203550.0,89875.3248,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
30,M-1430,item:268967,4914.176026,58804.545455,0.0,154000.0,0.0,lot_campaign_blocked,,4914.176026,58804.545455,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,58804.545455,58804.545455
30,M-1810,item:268091,8647.096964,14400.0,14400.0,203550.0,96254.5456,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
31,M-1430,item:268967,4920.663776,58804.545455,0.0,154000.0,0.0,lot_campaign_blocked,,4920.663776,58804.545455,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,58804.545455,58804.545455
31,M-1810,item:268091,5811.333678,14400.0,14400.0,203550.0,81854.5456,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
32,M-1430,item:268967,4921.961326,58804.545455,0.0,154000.0,0.0,lot_campaign_blocked,,4921.961326,58804.545455,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,58804.545455,58804.545455
32,M-1810,item:268091,4431.266735,14400.0,14400.0,203550.0,97065.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,5,1,1,14400.0,14400.0,14400.0,0.0
33,M-1430,item:268967,4922.220836,58804.545455,0.0,154000.0,0.0,lot_campaign_blocked,,4922.220836,58804.545455,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,58804.545455,58804.545455
33,M-1810,item:268091,3342.339061,14400.0,14400.0,203550.0,82665.0,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,6,1,1,14400.0,14400.0,14400.0,0.0
34,M-1430,item:268967,4922.272738,58804.545455,0.0,154000.0,0.0,lot_campaign_blocked,,4922.272738,58804.545455,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,58804.545455,58804.545455
34,M-1810,item:268091,2311.63924,14400.0,14400.0,203550.0,100992.208,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,7,1,1,14400.0,14400.0,14400.0,0.0
35,M-1430,item:268967,4052.340262,58804.545455,0.0,154000.0,0.0,lot_campaign_blocked,,4052.340262,58804.545455,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,58804.545455,58804.545455
35,M-1810,item:268091,579.899277,14400.0,14400.0,203550.0,148929.8704,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
36,M-1430,item:268967,3878.353767,58804.545455,0.0,154000.0,0.0,lot_campaign_blocked,,3878.353767,58804.545455,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,58804.545455,58804.545455
37,M-1430,item:268967,3843.556468,58804.545455,14545.454545,154000.0,14545.454545,input_shortage,item:333362,0.0,44259.090909,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,58804.545455,44259.090909
38,M-1430,item:268967,3836.597008,44259.090909,0.0,154000.0,0.0,lot_campaign_blocked,,3836.597008,44259.090909,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,44259.090909,44259.090909
38,M-1810,item:268091,588.085717,14400.0,14400.0,203550.0,196867.5328,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
39,M-1430,item:268967,3835.205116,44259.090909,14545.454545,154000.0,14545.454545,input_shortage,item:333362,0.0,29713.636364,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,44259.090909,29713.636364
40,M-1430,item:268967,3834.926738,29713.636364,14545.454545,154000.0,14545.454545,input_shortage,item:333362,0.0,15168.181818,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,29713.636364,15168.181818
40,M-1810,item:268091,1485.914288,14400.0,14400.0,203550.0,224025.9744,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
41,M-1430,item:268967,3834.871062,15168.181818,14545.454545,154000.0,14545.454545,input_shortage,item:333362,0.0,622.727273,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,15168.181818,622.727273
41,M-1810,item:268091,792.011432,14400.0,14400.0,203550.0,230405.1952,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
42,M-1430,item:268967,6248.688498,622.727273,622.727273,154000.0,14545.454545,none,,5625.961225,0.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,622.727273,0.0
43,M-1430,item:268967,6731.451985,107800.0,28468.181818,154000.0,28468.181818,input_shortage,item:333362,0.0,79331.818182,fixed,107800.0,107800.0,107800.0,0.0,10,1,1,1,107800.0,107800.0,107800.0,79331.818182
44,M-1430,item:268967,6828.004683,79331.818182,14545.454545,154000.0,14545.454545,input_shortage,item:333362,0.0,64786.363636,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,79331.818182,64786.363636
45,M-1430,item:268967,6847.315222,64786.363636,14545.454545,154000.0,14545.454545,input_shortage,item:333362,0.0,50240.909091,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,64786.363636,50240.909091
46,M-1430,item:268967,6851.17733,50240.909091,0.0,154000.0,0.0,lot_campaign_blocked,,6851.17733,50240.909091,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,50240.909091,50240.909091
47,M-1430,item:268967,6851.949752,50240.909091,27640.909091,154000.0,27640.909091,input_shortage,item:344135,0.0,22600.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,50240.909091,22600.0
48,M-1430,item:268967,6852.104236,22600.0,1450.0,154000.0,1450.0,input_shortage,item:333362,5402.104236,21150.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,22600.0,21150.0
49,M-1430,item:268967,4954.306562,21150.0,14545.454545,154000.0,14545.454545,input_shortage,item:333362,0.0,6604.545455,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,21150.0,6604.545455
49,M-1810,item:268091,7026.942857,14400.0,14400.0,203550.0,236784.416,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
50,M-1430,item:268967,4574.747027,6604.545455,0.0,154000.0,0.0,lot_campaign_blocked,,4574.747027,6604.545455,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,6604.545455,6604.545455
50,M-1810,item:268091,6964.388572,14400.0,14400.0,203550.0,243163.6368,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
51,M-1430,item:268967,4498.83512,6604.545455,6604.545455,154000.0,24004.545455,none,,0.0,0.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,6604.545455,0.0
51,M-1810,item:268091,12786.477714,14400.0,14400.0,203550.0,249542.8576,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
52,M-1430,item:268967,4483.652738,107800.0,22486.363636,154000.0,22486.363636,input_shortage,item:333362,0.0,85313.636364,fixed,107800.0,107800.0,107800.0,0.0,10,1,1,1,107800.0,107800.0,107800.0,85313.636364
52,M-1810,item:268091,13950.895543,14400.0,14400.0,203550.0,255922.0784,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
53,M-1430,item:268967,4480.616262,85313.636364,14545.454545,154000.0,14545.454545,input_shortage,item:333362,0.0,70768.181818,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,85313.636364,70768.181818
53,M-1810,item:268091,14183.779109,14400.0,14400.0,203550.0,241522.0784,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,5,1,1,14400.0,14400.0,14400.0,0.0
54,M-1430,item:268967,4480.008967,70768.181818,10368.181818,154000.0,10368.181818,input_shortage,item:344135,0.0,60400.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,70768.181818,60400.0
54,M-1810,item:268091,14230.355822,14400.0,14400.0,203550.0,247901.2992,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,6,1,1,14400.0,14400.0,14400.0,0.0
55,M-1430,item:268967,4479.887508,60400.0,33268.181818,154000.0,33268.181818,input_shortage,item:333362,0.0,27131.818182,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,60400.0,27131.818182
55,M-1810,item:268091,14239.671164,14400.0,14400.0,203550.0,233501.2992,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,7,1,1,14400.0,14400.0,14400.0,0.0
55,SDC-1450,item:773474,1467.8576,3200000.0,2000000.0,2000000.0,73351677.852349,capacity,,0.0,1200000.0,fixed,3200000.0,0.0,0.0,0.0,0,1,1,1,3200000.0,3200000.0,3200000.0,1200000.0
56,M-1430,item:268967,2372.912568,27131.818182,14545.454545,154000.0,14545.454545,input_shortage,item:333362,0.0,12586.363636,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,27131.818182,12586.363636
56,M-1810,item:268091,13722.67709,14400.0,14400.0,203550.0,219101.2992,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,1,1,1,14400.0,14400.0,14400.0,0.0
56,SDC-1450,item:773474,0.0,1200000.0,1200000.0,2000000.0,71351677.852349,none,,0.0,0.0,fixed,3200000.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1200000.0,0.0
57,M-1430,item:268967,0.0,12586.363636,0.0,154000.0,0.0,lot_campaign_blocked,,0.0,12586.363636,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,12586.363636,12586.363636
57,M-1810,item:268091,13619.278275,14400.0,14400.0,203550.0,225480.52,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,2,1,1,14400.0,14400.0,14400.0,0.0
58,M-1430,item:268967,5246.971429,12586.363636,12586.363636,154000.0,14545.454545,none,,0.0,0.0,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,12586.363636,0.0
58,M-1810,item:268091,13598.598512,14400.0,14400.0,203550.0,231859.7408,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,3,1,1,14400.0,14400.0,14400.0,0.0
59,M-1430,item:268967,5173.651432,107800.0,16504.545455,154000.0,16504.545455,input_shortage,item:333362,0.0,91295.454545,fixed,107800.0,107800.0,107800.0,0.0,10,1,1,1,107800.0,107800.0,107800.0,91295.454545
59,M-1810,item:268091,13594.462559,14400.0,14400.0,203550.0,238238.9616,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,4,1,1,14400.0,14400.0,14400.0,0.0
60,M-1430,item:268967,3169.821198,91295.454545,13095.454545,154000.0,13095.454545,input_shortage,item:344135,0.0,78200.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,91295.454545,78200.0
60,M-1810,item:268091,13593.635369,14400.0,14400.0,203550.0,223838.9616,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,5,1,1,14400.0,14400.0,14400.0,0.0
61,M-1430,item:268967,1461.7071,78200.0,0.0,154000.0,0.0,lot_campaign_blocked,,1461.7071,78200.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,78200.0,78200.0
61,M-1810,item:268091,13593.469931,14400.0,14400.0,203550.0,250997.4032,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,6,1,1,14400.0,14400.0,14400.0,0.0
62,M-1430,item:268967,2431.827137,78200.0,0.0,154000.0,0.0,lot_campaign_blocked,,2431.827137,78200.0,fixed,107800.0,107800.0,107800.0,0.0,10,1,0,0,0.0,0.0,78200.0,78200.0
62,M-1810,item:268091,13593.436843,14400.0,14400.0,203550.0,236597.4032,none,,0.0,0.0,min_max,0.0,14400.0,142485.0,14400.0,10,7,1,1,14400.0,14400.0,14400.0,0.0
63,M-1430,item:268967,1911.422573,78200.0,30540.909091,154000.0,30540.909091,input_shortage,item:333362,0.0,47659.090909,fixed,107800.0,107800.0,107800.0,0.0,10,0,0,0,0.0,0.0,78200.0,47659.090909
